is_sarcastic,headline,article_link
0,Wrestling ‘Individual WC’ to be organised in lieu of 2020 World C’ships,https://www.canindia.com/wrestling-individual-wc-to-be-organised-in-lieu-of-2020-world-cships/
0,"After eight months on hold, int’l table tennis is back",https://www.canindia.com/after-eight-months-on-hold-intl-table-tennis-is-back/
0,Tata Steel chess meet cancelled due to Covid pandemic,https://www.canindia.com/tata-steel-chess-meet-cancelled-due-to-covid-pandemic/
0,Mumbai Indians beat Delhi Capitals to clinch 5th IPL title,https://www.canindia.com/mumbai-indians-beat-delhi-capitals-to-clinch-5th-ipl-title/
0,Indian National Car Championship 2020 set for exciting finish,https://www.canindia.com/indian-national-car-championship-2020-set-for-exciting-finish/
0,Premier Badminton League season 6 postponed due to Covid-19,https://www.canindia.com/premier-badminton-league-season-6-postponed-due-to-covid-19/
0,Eight para-athletes in four different sports included in TOPS scheme,https://www.canindia.com/eight-para-athletes-in-four-different-sports-included-in-tops-scheme/
0,Iranian weightlifter awarded Olympic gold after eight years,https://www.canindia.com/iranian-weightlifter-awarded-olympic-gold-after-eight-years/
0,Rijiju to deliver inaugural address at FICCI TURF 2020,https://www.canindia.com/rijiju-to-deliver-inaugural-address-at-ficci-turf-2020/
0,NBA All-Star 2021 in Indianapolis postponed to 2024,https://www.canindia.com/nba-all-star-2021-in-indianapolis-postponed-to-2024/
0,Shooter Divyansh Singh Panwar tests positive for Covid-19,https://www.canindia.com/shooter-divyansh-singh-panwar-tests-positive-for-covid-19/
0,Football legend Diego Maradona passes away at 60,https://www.canindia.com/football-legend-diego-maradona-passes-away-at-60/
0,Wasn’t sure about playing again as I had gained 23kg during pregnancy: Sania,https://www.canindia.com/wasnt-sure-about-playing-again-as-i-had-gained-23kg-during-pregnancy-sania/
0,Schedule confirmed for November FIBA Asia Cup 2021 qualifiers,https://www.canindia.com/schedule-confirmed-for-november-fiba-asia-cup-2021-qualifiers/
0,SRH win toss and choose to bat against CSK,https://www.canindia.com/srh-win-toss-and-choose-to-bat-against-csk/
0,"Longer boundaries, 5 overs per bowler: Warne on T20 cricket",https://www.canindia.com/longer-boundaries-5-overs-per-bowler-warne-on-t20-cricket/
0,"No reason to panic for DC after SRH loss, says Harris",https://www.canindia.com/no-reason-to-panic-for-dc-after-srh-loss-says-harris/
0,"ICC women’s team rankings: India 2nd in ODIs, 3rd in T20Is",https://www.canindia.com/icc-womens-team-rankings-india-2nd-in-odis-3rd-in-t20is/
0,"Rohit Sharma breaches 5,000-run mark in IPL",https://www.canindia.com/rohit-sharma-breaches-5000-run-mark-in-ipl/
0,Djokovic ties Federer with 70th win at Roland Garros,https://www.canindia.com/djokovic-ties-federer-with-70th-win-at-roland-garros/
0,"IPL: Agarwal now holds Orange Cap, Purple with Shami",https://www.canindia.com/ipl-agarwal-now-holds-orange-cap-purple-with-shami/
0,Athens Marathon cancelled due to Covid-19 pandemic,https://www.canindia.com/athens-marathon-cancelled-due-to-covid-19-pandemic/
0,Lewandowski named European Footballer of the Year 2020,https://www.canindia.com/lewandowski-named-european-footballer-of-the-year-2020/
0,Courtney Walsh named West Indies women’s head coach,https://www.canindia.com/courtney-walsh-named-west-indies-womens-head-coach/
0,Liverpool forward Sadio Mane tests positive for Covid-19,https://www.canindia.com/liverpool-forward-sadio-mane-tests-positive-for-covid-19/
0,"SunRisers raise their game, beat Dhoni’s listless CSK",https://www.canindia.com/sunrisers-raise-their-game-beat-dhonis-listless-csk/
0,"Dhoni, CSK look pale shadow of their past selves",https://www.canindia.com/dhoni-csk-look-pale-shadow-of-their-past-selves/
0,"Garg, Abhishek assessed the conditions well: Warner",https://www.canindia.com/garg-abhishek-assessed-the-conditions-well-warner/
0,Dhoni heroics not enough as CSK succumb to 7-run loss against SRH,https://www.canindia.com/dhoni-heroics-not-enough-as-csk-succumb-to-7-run-loss-against-srh/
0,Aakash Chopra calls for tweak in DRS rules,https://www.canindia.com/aakash-chopra-calls-for-tweak-in-drs-rules/
0,Garg’s half century takes SRH to 164/5,https://www.canindia.com/gargs-half-century-takes-srh-to-164-5/
0,"Most IPL matches: Dhoni plays 194th game, overtakes Raina",https://www.canindia.com/most-ipl-matches-dhoni-plays-194th-game-overtakes-raina/
0,"On equal points, KKR & DC bid to outdo each other (Preview)",https://www.canindia.com/on-equal-points-kkr-dc-bid-to-outdo-each-other-preview/
0,Focus on out-of-form Kohli in RCB-RR clash (IPL Match 15 Preview),https://www.canindia.com/focus-on-out-of-form-kohli-in-rcb-rr-clash-ipl-match-15-preview/
0,KAI appoints Yashpal Kalsi as sports commission chairman,https://www.canindia.com/kai-appoints-yashpal-kalsi-as-sports-commission-chairman/
0,NBA 2020-21 season to begin from December 22,https://www.canindia.com/nba-2020-21-season-to-begin-from-december-22/
0,Kapil Dev: India cricket legend stable after heart surgery,https://www.canindia.com/kapil-dev-india-cricket-legend-stable-after-heart-surgery/
0,"Team has great balance of youth & experience in defence line, says Ekka",https://www.canindia.com/team-has-great-balance-of-youth-experience-in-defence-line-says-ekka-2/
0,‘F*** it! Bowl Fast’: Message on Saini’s shoe,https://www.canindia.com/f-it-bowl-fast-message-on-sainis-shoe/
0,RR top 3 batsman should do a lot more: Smith,https://www.canindia.com/rr-top-3-batsman-should-do-a-lot-more-smith/
0,"Kohli on Padikkal: He’s got reach, a great eye, a great balance",https://www.canindia.com/kohli-on-padikkal-hes-got-reach-a-great-eye-a-great-balance/
0,"DDCA stops Rs 50 lakh payment to nine lawyers, calls it “unauthorised”",https://www.canindia.com/ddca-stops-rs-50-lakh-payment-to-nine-lawyers-calls-it-unauthorised/
0,Shreyas’ 88 leads DC to mammoth 228/4 against KKR,https://www.canindia.com/shreyas-88-leads-dc-to-mammoth-228-4-against-kkr/
0,Kohli’s unbeaten 72 helps clinical RCB thrash RR,https://www.canindia.com/kohlis-unbeaten-72-helps-clinical-rcb-thrash-rr/
0,Kohli’s unbeaten 72 helps clinical RCB thrash RR,https://www.canindia.com/kohlis-unbeaten-72-helps-clinical-rcb-thrash-rr/
0,"KKR win toss, choose to field against DC",https://www.canindia.com/kkr-win-toss-choose-to-field-against-dc/
0,Lacklustre CSK desperately look for win vs KXIP (IPL Match 18 Preview),https://www.canindia.com/lacklustre-csk-desperately-look-for-win-vs-kxip-ipl-match-18-preview/
0,"Kohli breaks the shackles, leads RCB to 8-wicket win over RR",https://www.canindia.com/kohli-breaks-the-shackles-leads-rcb-to-8-wicket-win-over-rr/
0,"MI, SRH look to maintain winning ways (IPL Match 17 Preview)",https://www.canindia.com/mi-srh-look-to-maintain-winning-ways-ipl-match-17-preview/
0,Lomror’s 47 help Rajasthan set 155-run target for RCB,https://www.canindia.com/lomrors-47-help-rajasthan-set-155-run-target-for-rcb/
0,World Athletics award Heritage Plaque to 6 historic road races,https://www.canindia.com/world-athletics-award-heritage-plaque-to-6-historic-road-races/
0,"I-League Qualifiers: Nutrition, meditation replace ice-baths",https://www.canindia.com/i-league-qualifiers-nutrition-meditation-replace-ice-baths/
0,Madras HC order puts AICF’s Raja under check,https://www.canindia.com/madras-hc-order-puts-aicfs-raja-under-check/
0,Rajasthan Royals opt to bat against Royal Challengers Bangalore (Toss),https://www.canindia.com/rajasthan-royals-opt-to-bat-against-royal-challengers-bangalore-toss/
0,Committed to host Adelaide Test against India despite Covid outbreak: CA,https://www.canindia.com/committed-to-host-adelaide-test-against-india-despite-covid-outbreak-ca/
0,Fitness & knowledge key for match preparation: Referee Rowan,https://www.canindia.com/fitness-knowledge-key-for-match-preparation-referee-rowan/
0,"IPL: CSK should release Dhoni if there’s mega auction, says Chopra",https://www.canindia.com/ipl-csk-should-release-dhoni-if-theres-mega-auction-says-chopra/
0,"Ready for debut, says Will Pucovski ahead of India Tests",https://www.canindia.com/ready-for-debut-says-will-pucovski-ahead-of-india-tests/
0,"Rutherford spotted wearing MI gloves in PSL, fans troll Karachi Kings",https://www.canindia.com/rutherford-spotted-wearing-mi-gloves-in-psl-fans-troll-karachi-kings/
0,B’desh cricketer Shakib apologises for ‘visiting’ Kolkata’s Kali Puja,https://www.canindia.com/bdesh-cricketer-shakib-apologises-for-visiting-kolkatas-kali-puja/
0,Hockey India state member units form HI Masters Committee,https://www.canindia.com/hockey-india-state-member-units-form-hi-masters-committee/
0,ISL introduces series of technological innovations for 2020-21 season,https://www.canindia.com/isl-introduces-series-of-technological-innovations-for-2020-21-season/
0,MPL Sports is official Team India kit sponsor till 2023,https://www.canindia.com/mpl-sports-is-official-team-india-kit-sponsor-till-2023/
0,ECB accused of ‘institutionalised racism’,https://www.canindia.com/ecb-accused-of-institutionalised-racism/
0,Kimmich scores late winner as Bayern beat Dortmund to lift Supercup,https://www.canindia.com/kimmich-scores-late-winner-as-bayern-beat-dortmund-to-lift-supercup/
0,"Youngsters performing well a very special thing, says Karthik",https://www.canindia.com/youngsters-performing-well-a-very-special-thing-says-karthik/
0,Didn't adapt well to the conditions: Smith,https://www.canindia.com/didnt-adapt-well-to-the-conditions-smith/
0,Inspired KKR bowlers set up thumping win over RR,https://www.canindia.com/inspired-kkr-bowlers-set-up-thumping-win-over-rr/
0,Clinical KKR coast to 37-run win over RR,https://www.canindia.com/clinical-kkr-coast-to-37-run-win-over-rr/
0,Covid rules: Uthappa seems to have applied saliva on ball,https://www.canindia.com/covid-rules-uthappa-seems-to-have-applied-saliva-on-ball/
0,RR speedster Jofra Archer back all guns blazing,https://www.canindia.com/rr-speedster-jofra-archer-back-all-guns-blazing/
0,Gill and Morgan take KKR to 174/6 vs RR,https://www.canindia.com/gill-and-morgan-take-kkr-to-174-6-vs-rr/
0,"Mumbai, Punjab will aim to recover after losses (IPL Match 11 Preview)",https://www.canindia.com/mumbai-punjab-will-aim-to-recover-after-losses-ipl-match-11-preview/
0,Rijiju launches SAI's new logo,https://www.canindia.com/rijiju-launches-sais-new-logo/
0,"SAI opens up Karni Singh Range, approves camp for Olympic probables",https://www.canindia.com/sai-opens-up-karni-singh-range-approves-camp-for-olympic-probables/
0,"KXIP win toss, choose to bowl against MI",https://www.canindia.com/kxip-win-toss-choose-to-bowl-against-mi/
0,Lakers stamp authority on NBA Finals with dominating win over Heat,https://www.canindia.com/lakers-stamp-authority-on-nba-finals-with-dominating-win-over-heat/
0,"Shafali, Smriti & Jemimah continue to remain in top 10 in T20Is",https://www.canindia.com/shafali-smriti-jemimah-continue-to-remain-in-top-10-in-t20is/
0,"Was very calm & didn’t feel tensed during Paralympics 2016, reveals Bhati",https://www.canindia.com/was-very-calm-didnt-feel-tensed-during-paralympics-2016-reveals-bhati/
0,"We’ll have to bring in our ‘A’ game against MI, says Kumble",https://www.canindia.com/well-have-to-bring-in-our-a-game-against-mi-says-kumble/
0,Manuel Baum appointed head coach of FC Schalke 04,https://www.canindia.com/manuel-baum-appointed-head-coach-of-fc-schalke-04/
0,Divij Sharan exits French Open in opening round,https://www.canindia.com/divij-sharan-exits-french-open-in-opening-round/
0,ISL: NorthEast United FC sign striker VP Suhair,https://www.canindia.com/isl-northeast-united-fc-sign-striker-vp-suhair/
0,"IPL: Orange Cap stays with KL, Rabada holds onto Purple",https://www.canindia.com/ipl-orange-cap-stays-with-kl-rabada-holds-onto-purple/
0,"NBA Finals: ‘It’s not over’, declares Butler after Game 2",https://www.canindia.com/nba-finals-its-not-over-declares-butler-after-game-2/
0,IPL 2020: Ben Stokes set to join Rajasthan Royals,https://www.canindia.com/ipl-2020-ben-stokes-set-to-join-rajasthan-royals/
0,SAI issues SOP for ‘GRTP’ for Covid-positive athletes,https://www.canindia.com/sai-issues-sop-for-grtp-for-covid-positive-athletes/
0,Happiest that my record is broken by you: Raina to Dhoni,https://www.canindia.com/happiest-that-my-record-is-broken-by-you-raina-to-dhoni/
0,"Lanning, spinners star as Australia beat White Ferns in 1st ODI",https://www.canindia.com/lanning-spinners-star-as-australia-beat-white-ferns-in-1st-odi/
0,"Don’t worry mate, you batted really well: Williamson told Garg",https://www.canindia.com/dont-worry-mate-you-batted-really-well-williamson-told-garg/
0,"IPL: Orange Cap stays with Agarwal, Shami holds onto Purple",https://www.canindia.com/ipl-orange-cap-stays-with-agarwal-shami-holds-onto-purple/
0,Anirban Lahiri stays at T7 in Sanderson Farms Championship,https://www.canindia.com/anirban-lahiri-stays-at-t7-in-sanderson-farms-championship/
0,"Nadal storms into 4th round, Wawrinka crashes out of French Open",https://www.canindia.com/nadal-storms-into-4th-round-wawrinka-crashes-out-of-french-open/
0,Union Berlin thrash Mainz in Bundesliga,https://www.canindia.com/union-berlin-thrash-mainz-in-bundesliga/
0,Was looking to bowl dot balls to put pressure on DC batsmen: Rashid,https://www.canindia.com/was-looking-to-bowl-dot-balls-to-put-pressure-on-dc-batsmen-rashid/
0,"IPL: KL holds onto Orange Cap, Purple now with Rabada",https://www.canindia.com/ipl-kl-holds-onto-orange-cap-purple-now-with-rabada/
0,"Djokovic, Pliskova advance to second round at Roland Garros",https://www.canindia.com/djokovic-pliskova-advance-to-second-round-at-roland-garros/
0,Manchester City complete signing of Ruben Dias from Benfica,https://www.canindia.com/manchester-city-complete-signing-of-ruben-dias-from-benfica/
0,Liverpool's Thiago Alcantara tests positive for Covid-19,https://www.canindia.com/liverpools-thiago-alcantara-tests-positive-for-covid-19/
0,IPL: DC's Shreyas Iyer fined for slow over-rate against SRH,https://www.canindia.com/ipl-dcs-shreyas-iyer-fined-for-slow-over-rate-against-srh/
0,Dedicate this man of the match to my parents: Rashid,https://www.canindia.com/dedicate-this-man-of-the-match-to-my-parents-rashid/
0,All-round effort helps SunRisers notch first win,https://www.canindia.com/all-round-effort-helps-sunrisers-notch-first-win/
0,Have been training hard for death overs: Warner,https://www.canindia.com/have-been-training-hard-for-death-overs-warner/
0,SRH open account with 15-run win over DC,https://www.canindia.com/srh-open-account-with-15-run-win-over-dc/
0,In-form Delhi eye hat-trick of wins as they play SRH (IPL Match 11 Preview),https://www.canindia.com/in-form-delhi-eye-hat-trick-of-wins-as-they-play-srh-ipl-match-11-preview/
0,Bangalore score 201/3 versus Mumbai,https://www.canindia.com/bangalore-score-201-3-versus-mumbai/
0,"Mumbai Indians win toss, opt to bowl vs RCB",https://www.canindia.com/mumbai-indians-win-toss-opt-to-bowl-vs-rcb/
0,2020 Women's T20 WC wins big at Leaders in Sports Awards,https://www.canindia.com/2020-womens-t20-wc-wins-big-at-leaders-in-sports-awards/
0,Mohammedan's Faiaz 'draws inspiration' from Bagan's I-League triumph,https://www.canindia.com/mohammedans-faiaz-draws-inspiration-from-bagans-i-league-triumph/
0,"Men's hockey camp extended till Nov 28, women's till Dec 12",https://www.canindia.com/mens-hockey-camp-extended-till-nov-28-womens-till-dec-12/
0,Dube not the right choice for RCB to bowl at the death: Pathan,https://www.canindia.com/dube-not-the-right-choice-for-rcb-to-bowl-at-the-death-pathan/
0,"Went through rigorous physical & mental transformation for 1996 Oly, says Paes",https://www.canindia.com/went-through-rigorous-physical-mental-transformation-for-1996-oly-says-paes/
0,"Won't be complacent, will focus on giving our best against SRH: Mishra",https://www.canindia.com/wont-be-complacent-will-focus-on-giving-our-best-against-srh-mishra/
0,LaLiga signs four-year partnership with M88 in Asia,https://www.canindia.com/laliga-signs-four-year-partnership-with-m88-in-asia/
0,"IPL: KL holds on to Orange, Purple Cap stays with Shami",https://www.canindia.com/ipl-kl-holds-on-to-orange-purple-cap-stays-with-shami/
0,"Nadal, Serena kick off bids for Roland Garros title",https://www.canindia.com/nadal-serena-kick-off-bids-for-roland-garros-title/
0,Belinda Clark to step down as CA community cricket chief,https://www.canindia.com/belinda-clark-to-step-down-as-ca-community-cricket-chief/
0,Amy Jones' half-century take England to 4-0 lead against WI,https://www.canindia.com/amy-jones-half-century-take-england-to-4-0-lead-against-wi/
0,Mirabai Chanu's training program in US sanctioned by SAI,https://www.canindia.com/mirabai-chanus-training-program-in-us-sanctioned-by-sai/
0,CSA postpone Mzansi Super League to 2021,https://www.canindia.com/csa-postpone-mzansi-super-league-to-2021/
0,FIFA hands Paraguayan Marco Trovato life ban for match fixing,https://www.canindia.com/fifa-hands-paraguayan-marco-trovato-life-ban-for-match-fixing/
0,"Super Over win should boost RCB, says captain Kohli",https://www.canindia.com/super-over-win-should-boost-rcb-says-captain-kohli/
0,"Kohli wins Super Over thriller for RCB, Kishan's 99 in vain",https://www.canindia.com/kohli-wins-super-over-thriller-for-rcb-kishans-99-in-vain/
0,Kohli's Bangalore beat Mumbai in Super Over thriller,https://www.canindia.com/kohlis-bangalore-beat-mumbai-in-super-over-thriller/
0,"Good to have Pollard, Pandya in form: Rohit",https://www.canindia.com/good-to-have-pollard-pandya-in-form-rohit/
0,Rohit & bowlers star in MI’s big win over KXIP,https://www.canindia.com/rohit-bowlers-star-in-mis-big-win-over-kxip/
0,Will discuss with coaches if we want to play an extra bowler: Rahul,https://www.canindia.com/will-discuss-with-coaches-if-we-want-to-play-an-extra-bowler-rahul/
0,Clinical MI cruise to 48-run win over KXIP,https://www.canindia.com/clinical-mi-cruise-to-48-run-win-over-kxip/
0,Off-colour CSK look to bounce back vs SRH (IPL Match 14 Preview),https://www.canindia.com/off-colour-csk-look-to-bounce-back-vs-srh-ipl-match-14-preview/
0,Dew factor makes it difficult after 12th over in 2nd half: Chahal,https://www.canindia.com/dew-factor-makes-it-difficult-after-12th-over-in-2nd-half-chahal/
0,"Pollard, Pandya’s late blitz helps MI reach 191/4",https://www.canindia.com/pollard-pandyas-late-blitz-helps-mi-reach-191-4/
0,IPL all-time record: 269 mn TV viewers watched matches in first week,https://www.canindia.com/ipl-all-time-record-269-mn-tv-viewers-watched-matches-in-first-week/
0,National Poomsae Championship opening ceremony held virtually,https://www.canindia.com/national-poomsae-championship-opening-ceremony-held-virtually/
0,FC Goa announce signing of Devendra Murgaonkar,https://www.canindia.com/fc-goa-announce-signing-of-devendra-murgaonkar/
0,Rijiju launches SAI's new logo,https://www.canindia.com/rijiju-launches-sais-new-logo/
0,"RR win toss, choose to bowl against KKR",https://www.canindia.com/rr-win-toss-choose-to-bowl-against-kkr/
0,Kohli's RCB look favourites for IPL title: Vengsarkar (IANS Interview),https://www.canindia.com/kohlis-rcb-look-favourites-for-ipl-title-vengsarkar-ians-interview/
0,"Not thinking about India berth, focussed on RR: Samson",https://www.canindia.com/not-thinking-about-india-berth-focussed-on-rr-samson/
0,"Was training with my coach, so didn't fall far behind in lockdown: Amit",https://www.canindia.com/was-training-with-my-coach-so-didnt-fall-far-behind-in-lockdown-amit/
0,Serena's achilles heel puts her out of French Open,https://www.canindia.com/serenas-achilles-heel-puts-her-out-of-french-open/
0,"Need to put 'brilliant' KL under pressure, says MI coach Bond",https://www.canindia.com/need-to-put-brilliant-kl-under-pressure-says-mi-coach-bond/
0,New Zealand earn consolation win over Australia in final T20I,https://www.canindia.com/new-zealand-earn-consolation-win-over-australia-in-final-t20i/
0,NBA Finals: Bogues gives Heat fighting chance but puts his money on Lakers,https://www.canindia.com/nba-finals-bogues-gives-heat-fighting-chance-but-puts-his-money-on-lakers/
0,"30 candidates, including Sandhu, to attend online goalkeeping course",https://www.canindia.com/30-candidates-including-sandhu-to-attend-online-goalkeeping-course/
0,"IPL: Teams have revelled in 20th overs, scoring average of 14.54 runs",https://www.canindia.com/ipl-teams-have-revelled-in-20th-overs-scoring-average-of-14-54-runs/
0,Every country needs a good league and good teams playing in it: Bhaichung (Ld),https://www.canindia.com/every-country-needs-a-good-league-and-good-teams-playing-in-it-bhaichung-ld/
0,Every country needs a good league and good teams playing in it: Bhaichung,https://www.canindia.com/every-country-needs-a-good-league-and-good-teams-playing-in-it-bhaichung/
0,"Delhi Capitals have a good balance at the moment, says Nortje",https://www.canindia.com/delhi-capitals-have-a-good-balance-at-the-moment-says-nortje/
0,"Hamilton greatest F1 driver of our generation, says Serena",https://www.canindia.com/hamilton-greatest-f1-driver-of-our-generation-says-serena/
0,NBA: LeBron James ends Lakers' 10-year Finals drought,https://www.canindia.com/nba-lebron-james-ends-lakers-10-year-finals-drought/
0,Dominant Australia secure T20I series win over New Zealand,https://www.canindia.com/dominant-australia-secure-t20i-series-win-over-new-zealand/
0,Shattered such a person isn't with us anymore: Watson on Jones' death,https://www.canindia.com/shattered-such-a-person-isnt-with-us-anymore-watson-on-jones-death/
0,Alyssa Healy goes past MS Dhoni's wicketkeeping record in T20Is,https://www.canindia.com/alyssa-healy-goes-past-ms-dhonis-wicketkeeping-record-in-t20is/
0,Corales Puntacana Championship: Lahiri rockets up the leaderboard,https://www.canindia.com/corales-puntacana-championship-lahiri-rockets-up-the-leaderboard/
0,"Japan determined to host Olympics next year, says PM Yoshihide Suga",https://www.canindia.com/japan-determined-to-host-olympics-next-year-says-pm-yoshihide-suga/
0,"du Plessis currently holds Orange Cap, Rabada gets Purple Cap",https://www.canindia.com/du-plessis-currently-holds-orange-cap-rabada-gets-purple-cap/
0,"I-League Qualifier: Strongly believe in my team, says Garhwal FC skipper",https://www.canindia.com/i-league-qualifier-strongly-believe-in-my-team-says-garhwal-fc-skipper/
0,Badminton 2020 season to be completed in January 2021: BWF,https://www.canindia.com/badminton-2020-season-to-be-completed-in-january-2021-bwf/
0,Trying to play along the ground more: Prithvi Shaw,https://www.canindia.com/trying-to-play-along-the-ground-more-prithvi-shaw/
0,Shaw and Rabada propel Delhi to big win over Dhoni's CSK,https://www.canindia.com/shaw-and-rabada-propel-delhi-to-big-win-over-dhonis-csk/
0,Lacking a bit of steam in the batting: Dhoni,https://www.canindia.com/lacking-a-bit-of-steam-in-the-batting-dhoni/
0,"Shaw's 64, clinical bowling help DC to 44-run win over CSK",https://www.canindia.com/shaws-64-clinical-bowling-help-dc-to-44-run-win-over-csk/
0,"Rivals Kolkata, Hyderabad eye first win (IPL Match 8 Preview)",https://www.canindia.com/rivals-kolkata-hyderabad-eye-first-win-ipl-match-8-preview/
0,Shaw's 64 takes Delhi Capitals to 175/3 vs CSK,https://www.canindia.com/shaws-64-takes-delhi-capitals-to-175-3-vs-csk/
0,Max 6 officials for each delegation allowed at Tokyo Games opening ceremony,https://www.canindia.com/max-6-officials-for-each-delegation-allowed-at-tokyo-games-opening-ceremony/
0,Medvedev stuns Djokovic to book last-4 berth at ATP Finals,https://www.canindia.com/medvedev-stuns-djokovic-to-book-last-4-berth-at-atp-finals/
0,Zverev beats Schwartzman; Tsitsipas sets up virtual quarterfinal with Rafa (Ld),https://www.canindia.com/zverev-beats-schwartzman-tsitsipas-sets-up-virtual-quarterfinal-with-rafa-ld/
0,Tsitsipas’s win over Rublev puts Thiem through to semis,https://www.canindia.com/tsitsipass-win-over-rublev-puts-thiem-through-to-semis/
0,NBA announces structure & format for 2020-21 season,https://www.canindia.com/nba-announces-structure-format-for-2020-21-season/
0,Thomas Bach encourages Olympics-bound athletes to get vaccinated,https://www.canindia.com/thomas-bach-encourages-olympics-bound-athletes-to-get-vaccinated/
0,Thiem surprises Nadal at ATP Finals,https://www.canindia.com/thiem-surprises-nadal-at-atp-finals/
0,Renowned chess coach Joseph D’Souza is dead,https://www.canindia.com/renowned-chess-coach-joseph-dsouza-is-dead/
0,ATP Finals: Medvedev beats Zverev in straight sets,https://www.canindia.com/atp-finals-medvedev-beats-zverev-in-straight-sets/
0,Serena reveals what ‘went wrong’ on way to meeting daughter Olympia,https://www.canindia.com/serena-reveals-what-went-wrong-on-way-to-meeting-daughter-olympia/
0,Essex under fire after alcohol poured over Muslim cricketer,https://www.canindia.com/essex-under-fire-after-alcohol-poured-over-muslim-cricketer/
0,"Bairstow, Warner and Williamson take SRH to 162/4",https://www.canindia.com/bairstow-warner-and-williamson-take-srh-to-162-4/
0,"Rajasthan on hat-trick of wins, KKR out to stop their run (Preview)",https://www.canindia.com/rajasthan-on-hat-trick-of-wins-kkr-out-to-stop-their-run-preview/
0,Can assess my fitness fully once I compete in events: Dutee,https://www.canindia.com/can-assess-my-fitness-fully-once-i-compete-in-events-dutee/
0,"DC win toss and bowl against SRH, Ishant Sharma returns",https://www.canindia.com/dc-win-toss-and-bowl-against-srh-ishant-sharma-returns/
0,Looking to learn new skill sets from pro boxing: Vikas Krishan,https://www.canindia.com/looking-to-learn-new-skill-sets-from-pro-boxing-vikas-krishan/
0,Ellyse Perry out of New Zealand series due to injury,https://www.canindia.com/ellyse-perry-out-of-new-zealand-series-due-to-injury/
0,"Tokyo Olympic torch relay to begin from March 25, 2021 in Fukushima",https://www.canindia.com/tokyo-olympic-torch-relay-to-begin-from-march-25-2021-in-fukushima/
0,New Zealand to start home summer against West Indies from Nov 27,https://www.canindia.com/new-zealand-to-start-home-summer-against-west-indies-from-nov-27/
0,"In a first, Bumrah fails to win Super Over for Mumbai Indians",https://www.canindia.com/in-a-first-bumrah-fails-to-win-super-over-for-mumbai-indians/
0,"IPL: du Plessis holds Orange Cap, Purple with Rabada",https://www.canindia.com/ipl-du-plessis-holds-orange-cap-purple-with-rabada/
0,I want Gill to enjoy his cricket journey: Karthik,https://www.canindia.com/i-want-gill-to-enjoy-his-cricket-journey-karthik/
0,Gill stars as clinical KKR thrash SRH by 7 wkts,https://www.canindia.com/gill-stars-as-clinical-kkr-thrash-srh-by-7-wkts/
0,We need to improve our boundary percentage: Captain Warner,https://www.canindia.com/we-need-to-improve-our-boundary-percentage-captain-warner/
0,Gill's unbeaten 70 helps KKR stroll to 7-wkt win over SRH,https://www.canindia.com/gills-unbeaten-70-helps-kkr-stroll-to-7-wkt-win-over-srh/
0,"Catalan MotoGP: Morbidelli takes pole, leads Yamaha 1-2-3",https://www.canindia.com/catalan-motogp-morbidelli-takes-pole-leads-yamaha-1-2-3/
0,"French Open: Nadal, Djokovic looking to equal Federer's Grand Slam record",https://www.canindia.com/french-open-nadal-djokovic-looking-to-equal-federers-grand-slam-record/
0,Pandey's 51 helps SRH labour to 142/4 against KKR,https://www.canindia.com/pandeys-51-helps-srh-labour-to-142-4-against-kkr/
0,On-a-roll Kings XI Punjab face Rajasthan (IPL Match 9 Preview),https://www.canindia.com/on-a-roll-kings-xi-punjab-face-rajasthan-ipl-match-9-preview/
0,Hamilton takes pole in Sochi as he eyes Schumacher's record,https://www.canindia.com/hamilton-takes-pole-in-sochi-as-he-eyes-schumachers-record/
0,"Don't compare Samson with Dhoni: Gambhir, Sreesanth",https://www.canindia.com/dont-compare-samson-with-dhoni-gambhir-sreesanth/
0,NBA: Bam Adebayo stars as Miami Heat reach NBA Finals,https://www.canindia.com/nba-bam-adebayo-stars-as-miami-heat-reach-nba-finals/
0,How Tewatia 'kept faith' and exploded when RR required the most,https://www.canindia.com/how-tewatia-kept-faith-and-exploded-when-rr-required-the-most/
0,Best save ever seen in my life: Sachin on Pooran's fielding effort,https://www.canindia.com/best-save-ever-seen-in-my-life-sachin-on-poorans-fielding-effort/
0,Quartararo reclaims MotoGP championship lead with win in Catalunya,https://www.canindia.com/quartararo-reclaims-motogp-championship-lead-with-win-in-catalunya/
0,Anirban Lahiri enjoys T6 finish at Corales Puntacana Championship,https://www.canindia.com/anirban-lahiri-enjoys-t6-finish-at-corales-puntacana-championship/
0,"KL Rahul currently holds Orange Cap, Purple with Mohammad Shami",https://www.canindia.com/kl-rahul-currently-holds-orange-cap-purple-with-mohammad-shami/
0,"French Open: Konta knocked out in opening round, Halep advances",https://www.canindia.com/french-open-konta-knocked-out-in-opening-round-halep-advances/
0,Hoffenheim end Bayern Munich's 23-game winning run,https://www.canindia.com/hoffenheim-end-bayern-munichs-23-game-winning-run/
0,What we saw from Tewatia in nets is what we saw in Cottrell's over:...,https://www.canindia.com/what-we-saw-from-tewatia-in-nets-is-what-we-saw-in-cottrells-over-smith/
0,Samson and Tewatia steal the show in grand style,https://www.canindia.com/samson-and-tewatia-steal-the-show-in-grand-style/
0,"Samson, Tewatia catapult RR to thrilling win with a record chase",https://www.canindia.com/samson-tewatia-catapult-rr-to-thrilling-win-with-a-record-chase/
